,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,cred_hist_length,Current_loan_status
26760,30,28000,1,14,2,1,14400,12.18,3,5.0,1.0
26761,29,111740,2,4,0,2,5000,14.27,9,6.0,1.0
26762,29,38000,0,13,5,0,15000,6.91,9,8.0,0.0
26763,34,111996,2,11,5,0,3000,7.74,4,10.0,1.0
26764,27,38004,0,5,1,2,15000,12.73,7,10.0,0.0
26765,33,38016,0,10,1,0,15000,6.17,3,9.0,0.0
26766,27,112000,2,12,1,2,15000,13.49,7,8.0,1.0
26767,30,112000,1,6,3,0,12000,10.99,3,10.0,1.0
26768,30,112000,2,4,0,3,8000,16.02,3,10.0,1.0
26769,32,112000,2,4,1,1,14000,9.63,2,9.0,1.0
26770,28,100000,2,4,3,3,25000,10.99,8,6.0,0.0
26771,27,112000,2,5,0,0,8000,6.17,7,8.0,1.0
26772,28,112000,2,9,4,1,15000,11.12,8,7.0,1.0
26773,29,112000,2,3,0,3,25000,14.61,9,5.0,1.0
26774,27,112000,2,9,1,2,13000,13.57,7,10.0,1.0
26775,34,112123,2,2,1,0,12800,8.94,4,6.0,1.0
26776,27,40000,0,0,2,0,15000,6.91,7,10.0,0.0
26777,28,112200,2,10,3,0,6800,5.79,8,5.0,1.0
26778,34,40000,0,2,0,0,15000,10.99,4,6.0,0.0
26779,32,112445,2,4,5,0,6000,5.42,2,10.0,1.0
26780,33,40000,0,15,0,1,15000,9.88,3,5.0,0.0
26781,27,112500,2,4,4,3,10400,15.62,7,6.0,1.0
26782,29,112500,2,11,1,2,3000,13.35,9,10.0,1.0
26783,27,34000,0,0,1,3,15000,16.35,7,10.0,0.0
26784,27,112548,2,11,5,0,24000,10.99,7,7.0,1.0
26785,33,112732,1,5,0,1,5000,12.69,3,5.0,1.0
26786,27,112921,2,11,4,3,19000,16.35,7,10.0,1.0
26787,29,112992,2,13,5,0,8000,7.49,9,8.0,1.0
26788,32,40277,0,5,2,1,15000,11.71,2,8.0,0.0
26789,28,40500,0,9,5,0,15000,7.88,8,5.0,0.0
26790,27,113000,2,5,5,0,6425,6.03,7,7.0,1.0
26791,33,113000,2,15,2,2,5000,13.49,3,9.0,1.0
26792,28,27600,1,2,4,0,6000,8.9,8,8.0,1.0
26793,27,41000,0,6,1,0,15000,8.49,7,8.0,0.0
26794,27,41000,0,0,2,1,15000,11.48,7,8.0,0.0
26795,27,36000,0,11,4,3,15000,16.77,7,9.0,0.0
26796,32,113000,2,0,4,3,15000,15.68,2,5.0,1.0
26797,32,113000,2,1,1,0,5000,10.99,2,6.0,1.0
26798,27,113004,2,11,3,0,15000,8.94,7,8.0,1.0
26799,28,113300,2,12,3,2,18000,12.99,8,6.0,1.0
26800,29,42000,0,5,0,1,15000,10.99,9,9.0,0.0
26801,27,113400,1,6,3,1,2100,11.99,7,7.0,1.0
26802,34,113500,1,4,4,0,3000,6.39,4,8.0,1.0
26803,27,113800,2,3,2,0,7500,8.63,7,10.0,1.0
26804,33,114000,2,0,1,3,16000,16.77,3,5.0,1.0
26805,34,102000,2,0,4,2,7200,13.49,4,5.0,0.0
26806,28,114000,2,12,3,3,8000,18.64,8,10.0,1.0
26807,30,114000,2,14,2,0,7200,6.03,3,8.0,1.0
26808,28,114000,2,4,5,0,12000,10.99,8,5.0,1.0
26809,28,114000,2,13,4,0,26000,8.49,8,5.0,1.0
26810,30,114000,2,13,5,0,9975,5.42,3,10.0,1.0
26811,28,27504,1,4,0,1,2000,11.12,8,8.0,1.0
26812,35,114000,2,11,1,1,7000,11.49,5,10.0,1.0
26813,27,114000,2,7,1,2,20000,13.06,7,8.0,1.0
26814,32,27500,1,1,3,3,5000,14.59,2,10.0,1.0
26815,29,114000,2,11,2,0,14000,10.99,9,6.0,1.0
26816,32,86700,2,16,2,3,20000,14.74,2,9.0,0.0
26817,33,114000,2,2,5,2,21000,13.16,3,9.0,1.0
26818,28,114400,2,0,0,0,12000,7.29,8,6.0,1.0
26819,33,114400,2,3,0,2,20000,13.48,3,5.0,1.0
26820,30,114400,2,14,3,0,8000,8.94,3,7.0,1.0
26821,29,42500,0,9,3,0,15000,7.88,9,7.0,0.0
26822,33,114996,2,0,0,1,7450,11.71,3,5.0,1.0
26823,31,114996,2,8,5,0,15000,6.92,1,8.0,1.0
26824,32,103000,2,0,0,3,33000,18.64,2,6.0,0.0
26825,30,43000,0,3,3,0,15000,10.99,3,8.0,0.0
26826,33,115000,2,3,0,0,14000,6.03,3,8.0,1.0
26827,28,115000,2,12,1,0,22000,7.51,8,7.0,1.0
26828,27,115000,2,11,0,1,14400,12.69,7,6.0,1.0
26829,29,115000,2,4,3,1,22000,12.69,9,10.0,1.0
26830,27,44000,0,2,2,1,15000,10.99,7,6.0,0.0
26831,29,44000,0,0,0,1,15000,11.86,9,9.0,0.0
26832,31,115000,2,15,2,1,10000,12.42,1,6.0,1.0
26833,27,44000,0,2,2,1,15000,11.48,7,5.0,0.0
26834,28,44104,0,4,3,1,15000,10.99,8,10.0,0.0
26835,32,44400,0,5,3,3,15000,16.49,2,5.0,0.0
26836,28,115000,2,11,4,0,5000,7.51,8,8.0,1.0
26837,32,44400,0,13,2,0,15000,7.88,2,9.0,0.0
26838,29,115000,2,13,5,0,5000,6.03,9,9.0,1.0
26839,32,115000,2,0,4,0,7200,7.9,2,10.0,1.0
26840,28,115000,2,3,2,0,18500,10.99,8,7.0,1.0
26841,27,115000,2,2,2,0,1000,5.99,7,8.0,1.0
26842,33,115000,2,1,5,0,16800,5.42,3,6.0,1.0
26843,28,115000,2,8,2,0,28000,10.99,8,5.0,1.0
26844,28,115000,2,2,0,1,18000,10.59,8,10.0,1.0
26845,33,115000,2,6,2,2,10500,13.49,3,9.0,1.0
26846,27,115000,2,1,5,0,5000,8.49,7,6.0,1.0
26847,28,115000,2,3,4,0,25000,7.49,8,6.0,1.0
26848,29,115000,2,3,2,2,22000,15.23,9,7.0,1.0
26849,29,115000,2,7,1,3,8100,16.49,9,10.0,1.0
26850,27,115000,2,11,3,1,5000,10.99,7,5.0,1.0
26851,29,115000,1,12,1,3,35000,15.28,9,5.0,1.0
26852,29,115000,2,10,3,2,5600,13.43,9,8.0,1.0
26853,28,115000,2,3,0,2,4500,12.68,8,7.0,1.0
26854,27,115000,2,0,1,0,12000,7.29,7,6.0,1.0
26855,28,103000,2,12,4,2,20000,14.17,8,9.0,0.0
26856,28,115000,2,12,5,1,18000,10.37,8,7.0,1.0
26857,27,115000,2,3,4,0,24000,10.99,7,7.0,1.0
26858,35,45000,0,3,5,2,15000,10.99,5,8.0,0.0
26859,33,39000,0,4,5,3,15000,17.56,3,5.0,0.0
26860,34,115000,2,11,2,0,6000,5.79,4,9.0,1.0
26861,31,115000,2,4,3,2,6500,13.98,1,9.0,1.0
26862,27,115000,2,11,2,0,8000,7.51,7,7.0,1.0
26863,33,115000,2,10,2,1,25000,11.86,3,8.0,1.0
26864,35,115000,2,4,4,2,7200,13.85,5,10.0,1.0
26865,29,115000,2,3,5,2,4000,13.48,9,10.0,1.0
26866,28,115000,2,12,3,2,16000,13.85,8,8.0,1.0
26867,27,115000,2,3,1,0,6300,6.76,7,10.0,1.0
26868,27,27000,1,1,3,0,6000,8.0,7,6.0,1.0
26869,33,115000,1,2,3,1,14400,11.14,3,5.0,1.0
26870,27,115000,2,4,2,2,9600,12.87,7,9.0,1.0
26871,29,115000,2,11,1,2,20000,13.79,9,6.0,1.0
26872,32,115000,2,3,1,3,20000,16.95,2,7.0,1.0
26873,28,115000,2,6,4,0,10000,8.0,8,8.0,1.0
26874,32,45400,0,4,0,1,15000,12.18,2,6.0,0.0
26875,32,115200,2,3,2,0,10200,10.99,2,9.0,1.0
26876,34,45600,0,6,5,1,15000,11.48,4,9.0,0.0
26877,29,115742,2,13,0,0,7000,6.62,9,8.0,1.0
26878,27,115752,2,6,5,1,10000,11.36,7,7.0,1.0
26879,27,116000,2,11,5,0,18000,7.49,7,10.0,1.0
26880,28,116000,1,7,3,2,12000,13.49,8,6.0,1.0
26881,27,116000,1,3,2,0,6000,7.29,7,7.0,1.0
26882,28,116000,2,12,3,0,14000,7.51,8,6.0,1.0
26883,27,47000,0,4,5,0,15000,8.49,7,10.0,0.0
26884,32,116000,2,15,1,1,21600,10.62,2,9.0,1.0
26885,28,116000,2,10,2,1,25000,12.18,8,10.0,1.0
26886,27,29040,0,11,5,2,1800,13.23,7,5.0,0.0
26887,33,116000,2,5,1,2,15000,12.84,3,7.0,1.0
26888,33,116004,2,12,2,2,8200,13.85,3,9.0,1.0
26889,31,116004,2,13,2,0,6775,8.59,1,10.0,1.0
26890,29,33048,0,2,2,2,1800,12.53,9,8.0,1.0
26891,32,104400,2,17,5,0,24000,8.9,2,5.0,1.0
26892,35,26400,1,19,3,0,6600,5.99,5,8.0,1.0
26893,30,116500,2,9,5,2,15000,14.79,3,7.0,1.0
26894,29,35000,0,12,5,0,1800,5.42,9,7.0,1.0
26895,29,117000,2,14,3,0,7800,8.9,9,8.0,1.0
26896,33,117000,2,17,4,0,20000,6.17,3,6.0,1.0
26897,31,117000,2,5,4,0,3600,6.91,1,5.0,1.0
26898,33,117000,2,2,4,0,18000,10.99,3,8.0,1.0
26899,34,36129,0,3,5,2,1800,14.22,4,9.0,1.0
26900,30,117500,2,0,1,0,13500,8.49,3,7.0,1.0
26901,29,117500,1,1,3,0,20000,6.17,9,9.0,1.0
26902,30,117500,2,3,0,0,17500,7.37,3,6.0,1.0
26903,31,117516,2,3,2,2,21000,13.49,1,5.0,1.0
26904,29,117600,2,13,5,2,14400,12.99,9,6.0,1.0
26905,33,26400,1,13,3,1,7000,11.36,3,9.0,1.0
26906,27,117832,2,4,4,0,12500,6.17,7,7.0,1.0
26907,27,117996,2,4,5,0,16000,7.9,7,10.0,1.0
26908,31,118000,2,8,2,1,6000,12.69,1,9.0,1.0
26909,27,118000,2,3,0,0,10000,6.17,7,6.0,1.0
26910,30,118000,2,0,0,2,5000,13.92,3,9.0,1.0
26911,28,47881,0,12,5,1,15000,10.99,8,7.0,0.0
26912,29,118374,2,13,3,2,3500,13.49,9,6.0,1.0
26913,29,118400,2,11,1,0,35000,7.9,9,8.0,1.0
26914,27,118500,2,4,5,0,15000,6.91,7,9.0,1.0
26915,28,48000,0,5,0,1,15000,11.99,8,7.0,0.0
26916,27,119000,2,0,2,1,8800,10.99,7,7.0,1.0
26917,34,26000,1,7,4,1,6000,12.42,4,8.0,1.0
26918,28,119000,2,2,2,1,5325,10.38,8,7.0,1.0
26919,30,119000,2,14,0,2,25000,12.73,3,8.0,1.0
26920,29,26000,1,5,3,1,4500,11.71,9,5.0,1.0
26921,32,119000,2,12,0,1,18000,10.99,2,7.0,1.0
26922,27,119000,1,5,1,0,5000,7.51,7,5.0,1.0
26923,34,119000,2,10,4,0,6000,10.99,4,10.0,1.0
26924,32,119000,2,10,2,2,9000,13.47,2,7.0,1.0
26925,27,107450,2,11,0,4,24000,20.86,7,10.0,0.0
26926,29,119500,2,6,4,2,6800,13.16,9,10.0,1.0
26927,29,119604,2,0,5,0,5000,9.32,9,5.0,1.0
26928,30,119700,2,2,4,0,9500,8.94,3,10.0,1.0
26929,33,120000,2,3,1,0,14050,8.9,3,7.0,1.0
26930,32,120000,2,3,5,0,8000,8.9,2,6.0,1.0
26931,27,120000,2,2,1,0,17000,6.03,7,5.0,1.0
26932,34,26000,1,0,2,0,3000,8.49,4,9.0,1.0
26933,28,26000,1,3,4,0,2500,7.49,8,8.0,1.0
26934,29,48000,0,2,0,1,15000,11.36,9,8.0,0.0
26935,29,120000,2,11,3,1,16000,12.42,9,9.0,1.0
26936,29,120000,2,2,1,0,35000,8.9,9,7.0,1.0
26937,29,120000,2,8,2,0,28000,7.9,9,8.0,1.0
26938,29,120000,2,3,1,1,20000,11.71,9,5.0,1.0
26939,29,42000,0,0,0,3,15000,14.25,9,9.0,0.0
26940,28,48500,0,0,2,2,15000,12.99,8,7.0,0.0
26941,28,48500,0,4,0,2,15000,12.87,8,8.0,0.0
26942,27,120000,2,11,1,1,20000,10.65,7,8.0,1.0
26943,29,120000,2,12,3,1,12000,10.65,9,9.0,1.0
26944,30,48564,0,3,3,1,15000,10.75,3,9.0,0.0
26945,29,120000,2,2,0,3,7000,10.99,9,8.0,1.0
26946,27,120000,2,4,5,2,15000,13.49,7,6.0,1.0
26947,30,43992,0,2,0,3,15000,13.24,3,7.0,0.0
26948,33,120000,2,14,3,1,2000,12.69,3,9.0,1.0
26949,27,50000,0,3,3,3,15000,16.77,7,5.0,1.0
26950,29,120000,2,1,3,1,5000,9.91,9,7.0,1.0
26951,29,120000,2,2,4,1,6900,10.65,9,6.0,1.0
26952,27,120000,2,0,4,0,10000,6.62,7,10.0,1.0
26953,31,120000,2,0,3,0,12000,6.03,1,6.0,1.0
26954,30,120000,2,15,1,0,11000,6.03,3,5.0,1.0
26955,34,120000,2,0,2,0,7100,8.9,4,8.0,1.0
26956,31,120000,2,6,2,0,28000,8.9,1,9.0,1.0
26957,27,120000,2,0,0,0,7000,7.49,7,9.0,1.0
26958,35,120000,2,2,0,0,8000,10.99,5,10.0,1.0
26959,28,120000,1,7,3,1,5000,10.65,8,6.0,1.0
26960,32,120000,2,7,0,3,28250,16.77,2,9.0,1.0
26961,34,120000,2,2,1,1,4200,12.69,4,6.0,1.0
26962,27,120000,2,4,5,0,20000,7.51,7,6.0,1.0
26963,29,120000,2,7,5,1,20000,12.42,9,6.0,1.0
26964,34,25800,1,18,1,0,10000,8.94,4,9.0,1.0
26965,28,50000,0,4,0,0,15000,7.49,8,6.0,1.0
26966,27,120000,1,11,2,1,4800,10.99,7,10.0,1.0
26967,34,120000,1,4,3,1,7800,10.99,4,9.0,1.0
26968,30,120000,2,3,0,1,6000,10.99,3,7.0,1.0
26969,30,120000,2,12,5,1,7200,9.99,3,9.0,1.0
26970,28,120000,2,3,2,0,14500,5.42,8,8.0,1.0
26971,27,120000,2,3,0,1,14000,11.99,7,10.0,1.0
26972,32,108000,2,13,5,3,8400,15.99,2,7.0,0.0
26973,30,44000,0,4,5,0,15000,6.54,3,5.0,0.0
26974,29,120000,1,10,0,1,18000,11.49,9,10.0,1.0
26975,30,120000,2,13,1,1,15000,10.99,3,8.0,1.0
26976,28,91800,2,6,2,3,10000,16.89,8,8.0,0.0
26977,31,120000,2,15,0,1,7500,10.99,1,9.0,1.0
26978,27,120000,2,11,0,0,8000,5.99,7,6.0,1.0
26979,30,120000,2,8,4,1,3000,11.49,3,8.0,1.0
26980,30,108000,2,0,5,1,4925,10.99,3,9.0,0.0
26981,31,120000,2,8,1,0,20000,7.49,1,6.0,1.0
26982,28,120000,2,4,0,3,8000,15.62,8,7.0,1.0
26983,30,120000,2,3,4,1,15000,10.99,3,6.0,1.0
26984,31,108000,2,11,5,2,35000,13.49,1,10.0,0.0
26985,27,50000,0,1,3,2,15000,13.16,7,9.0,1.0
26986,34,50000,0,0,4,2,15000,12.72,4,9.0,1.0
26987,35,120000,2,4,2,1,8850,10.99,5,7.0,1.0
26988,33,120000,2,6,2,0,4500,5.99,3,5.0,1.0
26989,28,50000,0,1,1,2,15000,10.28,8,5.0,1.0
26990,32,120000,2,0,4,0,6600,7.49,2,7.0,1.0
26991,27,120000,2,10,5,0,7000,5.99,7,5.0,1.0
26992,29,120000,1,4,3,0,7000,8.49,9,7.0,1.0
26993,28,120000,2,11,1,1,14400,10.74,8,10.0,1.0
26994,30,120000,1,14,3,2,10000,13.06,3,8.0,1.0
26995,33,120000,2,4,0,0,6000,6.92,3,8.0,1.0
26996,29,120000,1,5,2,1,8000,11.11,9,10.0,1.0
26997,33,120000,2,3,2,0,14000,7.29,3,8.0,1.0
26998,29,120000,2,8,5,0,5000,5.42,9,9.0,1.0
26999,30,120000,2,6,2,0,9600,7.66,3,9.0,1.0
27000,28,120000,2,11,4,2,5000,13.06,8,5.0,1.0
27001,28,120000,2,12,1,0,10000,5.42,8,6.0,1.0
27002,32,50880,0,6,0,4,15000,20.25,2,5.0,1.0
27003,34,120000,2,10,1,1,20000,10.37,4,10.0,1.0
27004,27,120000,2,11,4,1,18000,10.74,7,6.0,1.0
27005,30,120000,2,9,5,1,18400,9.63,3,9.0,1.0
27006,29,25000,1,8,2,2,6500,13.49,9,9.0,1.0
27007,29,25000,1,5,2,2,10000,13.49,9,5.0,1.0
27008,28,91800,2,4,2,3,20000,15.28,8,6.0,0.0
27009,30,120000,2,12,1,0,6000,5.42,3,9.0,1.0
27010,30,120000,2,3,1,1,8000,10.37,3,9.0,1.0
27011,33,120000,2,17,0,0,15000,5.79,3,9.0,1.0
27012,27,51395,0,11,3,1,15000,10.99,7,6.0,1.0
27013,29,120000,1,11,5,3,5000,14.09,9,6.0,1.0
27014,27,120000,2,11,0,2,8000,12.61,7,9.0,1.0
27015,34,120000,2,4,2,0,16800,6.91,4,6.0,1.0
27016,30,120000,2,1,1,1,4800,10.36,3,8.0,1.0
27017,29,120000,2,13,3,0,10000,6.17,9,8.0,1.0
27018,32,120000,2,13,1,1,2000,10.99,2,5.0,1.0
27019,28,120000,2,5,2,2,22000,13.72,8,6.0,1.0
27020,34,108000,2,4,5,4,25000,20.03,4,8.0,0.0
27021,27,120000,2,2,1,0,7000,7.14,7,10.0,1.0
27022,33,120000,1,1,1,0,6000,7.14,3,10.0,1.0
27023,31,120000,2,6,0,3,25000,16.32,1,7.0,1.0
27024,30,120000,2,6,1,0,14000,7.88,3,6.0,1.0
27025,32,120000,2,16,4,1,5600,10.75,2,10.0,1.0
27026,28,120000,1,1,0,3,3600,14.84,8,9.0,1.0
27027,32,52800,0,3,0,3,15000,16.29,2,6.0,1.0
27028,32,120000,2,9,3,0,8000,7.51,2,7.0,1.0
27029,28,120000,2,0,0,1,20000,10.99,8,5.0,1.0
27030,29,120000,2,1,3,1,23000,11.49,9,5.0,1.0
27031,33,24000,0,3,1,1,1600,8.88,3,6.0,1.0
27032,28,24000,0,0,2,3,1600,15.05,8,5.0,0.0
27033,27,120000,2,4,3,0,8400,7.14,7,8.0,1.0
27034,30,120000,2,5,5,1,5000,10.38,3,9.0,1.0
27035,27,120000,2,5,4,3,25000,15.95,7,9.0,1.0
27036,33,25200,0,3,2,3,1600,16.69,3,6.0,0.0
27037,32,120000,2,16,3,1,25000,10.99,2,6.0,1.0
27038,29,120000,2,7,3,2,12000,13.48,9,7.0,1.0
27039,27,120000,2,11,0,0,7000,6.76,7,5.0,1.0
27040,29,120000,2,5,2,1,9000,10.25,9,10.0,1.0
27041,31,120000,2,9,2,0,10000,7.51,1,7.0,1.0
27042,27,91800,2,4,2,3,25000,16.07,7,9.0,0.0
27043,29,120000,2,10,0,0,4700,7.14,9,6.0,1.0
27044,27,108000,2,11,5,3,25000,14.96,7,9.0,0.0
27045,33,30000,0,0,5,1,1600,10.25,3,9.0,1.0
27046,28,120000,2,12,4,0,6000,7.74,8,5.0,1.0
27047,29,120000,1,3,1,0,7500,7.74,9,8.0,1.0
27048,29,120000,2,2,0,2,20000,13.92,9,6.0,1.0
27049,31,120000,2,0,3,1,20000,11.14,1,9.0,1.0
27050,30,38400,0,6,5,2,1600,13.49,3,10.0,1.0
27051,29,120000,2,13,4,0,7000,8.94,9,10.0,1.0
27052,27,33000,0,11,4,3,1600,16.89,7,5.0,0.0
27053,31,40000,0,9,3,0,1600,10.99,1,8.0,1.0
27054,31,40000,0,0,2,2,1600,14.79,1,8.0,1.0
27055,30,120000,2,14,3,3,7500,15.65,3,5.0,1.0
27056,35,34000,0,1,3,3,1600,14.84,5,6.0,0.0
27057,30,42000,0,1,0,1,1600,10.37,3,6.0,1.0
27058,32,36000,0,5,5,3,1600,14.09,2,9.0,0.0
27059,31,25000,1,4,4,1,3075,11.83,1,5.0,1.0
27060,29,42000,0,4,3,4,1600,19.16,9,6.0,1.0
27061,29,43200,0,4,1,2,1600,13.49,9,10.0,1.0
27062,31,120000,2,9,3,0,9000,8.94,1,6.0,1.0
27063,27,120000,2,11,1,3,20000,10.99,7,7.0,1.0
27064,27,120000,2,4,0,2,6000,13.79,7,10.0,1.0
27065,27,120000,2,2,2,1,16000,12.21,7,8.0,1.0
27066,27,51000,0,9,3,1,1600,10.59,7,6.0,1.0
27067,29,120000,2,2,1,0,5000,7.68,9,6.0,1.0
27068,29,120000,2,3,2,2,6250,12.53,9,8.0,1.0
27069,28,91800,2,1,2,3,15000,15.37,8,8.0,0.0
27070,34,51600,0,4,2,3,1600,15.21,4,6.0,0.0
27071,27,120000,2,11,4,1,10000,11.14,7,6.0,1.0
27072,29,63500,0,4,5,1,1600,11.83,9,5.0,1.0
27073,29,67171,0,13,2,0,1600,8.9,9,7.0,1.0
27074,28,120000,2,12,3,1,20000,9.45,8,10.0,1.0
27075,29,108000,2,2,0,3,24500,12.61,9,9.0,0.0
27076,29,68000,0,4,1,1,1600,11.48,9,10.0,1.0
27077,31,91800,2,0,2,0,2225,7.43,1,5.0,1.0
27078,34,91800,2,0,2,4,25000,15.83,4,9.0,0.0
27079,32,120000,2,16,4,3,6000,12.17,2,8.0,1.0
27080,28,120000,2,0,1,0,1000,7.12,8,5.0,1.0
27081,32,91800,2,8,2,3,24625,14.07,2,7.0,0.0
27082,30,120000,2,15,2,1,8275,9.01,3,8.0,1.0
27083,27,120000,2,7,1,0,3775,10.99,7,6.0,1.0
27084,29,120000,2,8,3,0,5000,7.43,9,6.0,1.0
27085,32,86000,0,4,1,2,1600,13.23,2,9.0,1.0
27086,29,24996,1,2,3,1,8000,9.99,9,7.0,1.0
27087,34,120579,2,9,5,2,9600,10.99,4,7.0,1.0
27088,34,120602,2,4,2,2,20000,14.79,4,8.0,1.0
27089,33,120999,2,7,4,2,15200,13.61,3,5.0,1.0
27090,30,10800,0,1,0,1,1500,11.48,3,9.0,0.0
27091,27,121000,2,3,4,0,16800,6.91,7,8.0,1.0
27092,33,12000,0,0,2,1,1500,11.83,3,6.0,1.0
27093,31,121000,2,15,5,2,25000,12.73,1,9.0,1.0
27094,33,121000,2,0,1,2,17600,13.57,3,5.0,1.0
27095,34,12996,0,0,2,1,1500,9.25,4,7.0,1.0
27096,28,121008,2,0,0,0,5400,5.99,8,6.0,1.0
27097,28,92801,2,12,2,3,20000,14.74,8,8.0,0.0
27098,32,121500,2,11,3,0,6000,7.51,2,6.0,1.0
27099,29,121722,2,8,5,0,7200,10.99,9,7.0,1.0
27100,29,109900,2,9,1,2,15000,13.47,9,10.0,0.0
27101,28,122000,2,11,3,3,15000,16.77,8,5.0,1.0
27102,27,24840,1,0,2,0,11500,8.49,7,6.0,1.0
27103,30,122000,2,11,4,0,11200,5.42,3,9.0,1.0
27104,34,14400,0,4,5,2,1500,12.61,4,9.0,1.0
27105,27,122000,2,1,5,0,8000,7.88,7,6.0,1.0
27106,31,122000,2,3,4,0,6000,9.38,1,9.0,1.0
27107,32,122004,2,13,4,0,10000,8.59,2,9.0,1.0
27108,34,122400,2,5,2,1,6800,10.65,4,10.0,1.0
27109,32,122400,2,16,2,0,10000,7.88,2,6.0,1.0
27110,27,122880,2,3,3,0,35000,8.49,7,5.0,1.0
27111,27,123000,2,0,3,2,13225,16.11,7,7.0,1.0
27112,32,123000,2,16,3,3,15200,15.95,2,9.0,1.0
27113,31,123000,2,7,2,0,15000,6.91,1,7.0,1.0
27114,28,111000,2,12,5,4,25000,19.79,8,5.0,0.0
27115,28,123000,1,7,0,0,4000,8.59,8,5.0,1.0
27116,31,123000,2,15,3,2,19000,13.47,1,9.0,1.0
27117,31,94350,2,5,2,3,15000,15.37,1,8.0,0.0
27118,30,111000,2,2,4,4,12500,19.04,3,8.0,0.0
27119,34,18000,0,0,2,1,1500,11.48,4,6.0,0.0
27120,28,123504,2,12,3,1,18000,10.99,8,7.0,1.0
27121,27,123996,2,11,2,0,6500,8.0,7,6.0,1.0
27122,33,124000,2,6,5,0,14000,6.03,3,10.0,1.0
27123,27,124000,2,9,0,1,4350,11.49,7,6.0,1.0
27124,29,124000,2,11,4,0,2000,5.42,9,7.0,1.0
27125,34,124000,2,3,4,0,12000,7.51,4,5.0,1.0
27126,29,124000,2,13,2,0,8100,7.51,9,7.0,1.0
27127,27,124000,2,2,5,1,24250,10.99,7,7.0,1.0
27128,33,124000,1,10,0,3,23500,14.96,3,6.0,1.0
27129,27,19200,0,4,0,0,1500,7.14,7,10.0,1.0
27130,35,124596,2,1,1,1,20000,11.49,5,5.0,1.0
27131,31,24000,1,14,0,3,2000,16.29,1,9.0,1.0
27132,29,24000,1,3,0,0,7200,7.51,9,6.0,1.0
27133,27,20004,0,0,3,1,1500,12.69,7,9.0,1.0
27134,28,124800,2,1,3,2,15000,12.53,8,5.0,1.0
27135,31,124992,2,15,5,0,24000,8.49,1,5.0,1.0
27136,27,125000,2,7,1,0,9000,7.51,7,6.0,1.0
27137,29,125000,2,6,3,1,3400,9.91,9,7.0,1.0
27138,32,125000,2,4,1,0,9000,6.62,2,10.0,1.0
27139,30,125000,2,14,3,2,7000,10.99,3,7.0,1.0
27140,28,125000,2,12,0,0,30000,7.51,8,5.0,1.0
27141,30,21600,0,1,0,1,1500,11.71,3,9.0,0.0
27142,31,125000,1,5,2,0,30000,7.51,1,9.0,1.0
27143,30,21600,0,2,5,2,1500,14.72,3,8.0,1.0
27144,32,125000,2,3,3,1,21000,11.71,2,10.0,1.0
27145,28,22968,0,4,2,0,1500,6.03,8,7.0,1.0
27146,29,125000,2,4,2,2,24000,13.49,9,7.0,1.0
27147,31,24000,0,0,4,1,1500,11.86,1,10.0,0.0
27148,34,125000,2,0,2,1,9175,10.99,4,5.0,1.0
27149,33,125000,2,17,2,1,8800,10.59,3,7.0,1.0
27150,27,125000,2,11,2,1,30000,10.99,7,10.0,1.0
27151,28,24840,0,2,1,0,1500,8.0,8,5.0,0.0
27152,31,125000,2,5,2,1,18000,11.99,1,7.0,1.0
27153,28,125000,2,0,3,0,7500,7.49,8,7.0,1.0
27154,33,125000,2,8,4,0,10975,6.99,3,9.0,1.0
27155,29,26000,0,2,3,2,1500,12.99,9,6.0,1.0
27156,30,113000,2,4,5,3,30000,15.62,3,8.0,0.0
27157,30,53000,0,7,0,1,15000,10.62,3,8.0,1.0
27158,31,48000,0,12,5,3,15000,15.21,1,5.0,0.0
27159,30,125000,2,14,4,2,25000,13.8,3,6.0,1.0
27160,29,125000,2,0,4,0,10000,5.79,9,10.0,1.0
27161,29,125000,2,13,1,0,14400,5.79,9,10.0,1.0
27162,28,54996,0,8,0,3,15000,14.09,8,9.0,1.0
27163,27,125000,2,1,4,0,24000,6.91,7,8.0,1.0
27164,32,54996,0,4,3,0,15000,6.54,2,5.0,1.0
27165,29,125000,2,5,0,0,12000,5.79,9,7.0,1.0
27166,31,125000,2,2,0,1,25000,10.75,1,7.0,1.0
27167,29,125000,2,0,4,2,10000,14.35,9,9.0,1.0
27168,32,125000,2,2,0,1,20000,11.12,2,9.0,1.0
27169,35,125000,2,8,3,0,17000,7.88,5,6.0,1.0
27170,28,125000,1,4,0,0,10000,7.51,8,8.0,1.0
27171,27,55000,0,4,3,1,15000,12.42,7,10.0,1.0
27172,28,113000,2,1,0,4,13200,18.67,8,10.0,0.0
27173,33,125000,2,2,2,0,20000,7.88,3,5.0,1.0
27174,28,55000,0,3,4,3,15000,17.06,8,5.0,1.0
27175,27,125000,2,2,1,0,8000,6.76,7,10.0,1.0
27176,29,125000,2,2,2,2,3500,13.98,9,8.0,1.0
27177,28,24000,1,4,3,0,3000,6.91,8,5.0,1.0
27178,29,125000,2,12,0,1,25000,10.62,9,8.0,1.0
27179,27,24000,1,0,3,0,8500,5.42,7,6.0,1.0
27180,30,24000,1,4,0,0,6000,5.79,3,9.0,1.0
27181,29,24000,1,11,3,0,10000,5.79,9,7.0,1.0
